ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,MATCHED_CTPRVN_CD,MATCHED_CTPRVN_NM
KCLANPO23N000003303,장소,관광지,8292009,상보안유원지,,,60508,일반유원지/일반놀이공원,3017011700107380000,대전광역시,서구,흑석동,,738,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000036929,장소,관광지,21050599,보드게임콘대전,,,60523,지역축제,3020012700100040019,대전광역시,유성구,도룡동,,4-19,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000029559,장소,관광지,20588189,대청호벚꽃축제,,,60523,지역축제,3011013000107080000,대전광역시,동구,신하동,,708,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000036815,장소,관광지,21040887,꿈꾸는농부오토캠핑장,,,60520,캠핑장,3011014400100180002,대전광역시,동구,상소동,,18-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000003331,장소,관광지,8292061,수통골유원지,,,60508,일반유원지/일반놀이공원,3020010600103520014,대전광역시,유성구,계산동,,352-14,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000003384,장소,관광지,8292149,장평유원지,,,60508,일반유원지/일반놀이공원,3017011700107490000,대전광역시,서구,흑석동,,749,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000003434,장소,관광지,8292242,흑석유원지,,,60508,일반유원지/일반놀이공원,3017011700107540001,대전광역시,서구,흑석동,,754-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000022988,장소,관광지,18871027,노루벌캠핑장,,,60520,캠핑장,3017011700108040000,대전광역시,서구,흑석동,,804,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000036486,장소,관광지,21009676,로하스벚꽃뮤직페스티벌,,,60523,지역축제,3023012500100430000,대전광역시,대덕구,미호동,,43,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000030256,장소,관광지,20627560,테미오래,,,60603,유명사적/유적지,3014010500103260067,대전광역시,중구,대흥동,,326-67,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000036447,장소,관광지,21009467,아줌마대축제,,,60523,지역축제,3020011900105660000,대전광역시,유성구,노은동,,566,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000022328,장소,관광지,18418222,씨앗들주말농장,,,60516,관광농원/허브마을,3020014500105240001,대전광역시,유성구,봉산동,,524-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000039383,장소,관광지,21420224,금형산업로,,,60513,일반관광지,3023012600106900002,대전광역시,대덕구,신탄진동,,690-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000039384,장소,관광지,21420227,3.16만세로,,,60513,일반관광지,3011010200103520000,대전광역시,동구,인동,,352,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000039385,장소,관광지,21420230,프란치스코교황로,,,60513,일반관광지,3020011900106130000,대전광역시,유성구,노은동,,613,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000039386,장소,관광지,21420233,4.1만세로,,,60513,일반관광지,3014010200103820000,대전광역시,중구,선화동,,382,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037388,장소,관광지,21085588,벽화거리,,,60517,먹거리/패션거리,3011011300102980002,대전광역시,동구,소제동,,298-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037389,장소,관광지,21085589,벽화거리새마을동네,,,60517,먹거리/패션거리,3020011200104240067,대전광역시,유성구,구암동,,424-67,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037390,장소,관광지,21085590,스토리가흐르는정려의길,,,60517,먹거리/패션거리,3023010700105200000,대전광역시,대덕구,송촌동,,520,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037391,장소,관광지,21085591,온천문화로,,,60517,먹거리/패션거리,3020011100105530005,대전광역시,유성구,봉명동,,553-5,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037938,장소,관광지,21086162,대동벽화마을,,,60517,먹거리/패션거리,3011011000100050293,대전광역시,동구,대동,,5-293,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037939,장소,관광지,21086163,봉명동우산거리,,,60517,먹거리/패션거리,3020011100106250000,대전광역시,유성구,봉명동,,625,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037940,장소,관광지,21086164,중리가구특화거리,,,60517,먹거리/패션거리,3023010900101830012,대전광역시,대덕구,중리동,,183-12,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037941,장소,관광지,21086165,중촌동거리미술관,,,60517,먹거리/패션거리,3014010400101400000,대전광역시,중구,중촌동,,140,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017834,장소,관광지,17377426,산디마을생태공원캠핑장,,,60520,캠핑장,3023011800106850001,대전광역시,대덕구,장동,,685-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017772,장소,관광지,17361173,상소오토캠핑장,,,60520,캠핑장,3011014400100010000,대전광역시,동구,상소동,,1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017768,장소,관광지,17360423,로하스가족공원,,,60520,캠핑장,3023012500104760002,대전광역시,대덕구,미호동,,476-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000019267,장소,관광지,17758767,대동벽화마을,,,60513,일반관광지,3011011000100011256,대전광역시,동구,대동,,1-1256,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000002842,장소,관광지,8270429,신채호생가지,,,60608,고택/생가/민속마을,3014012500102330000,대전광역시,중구,어남동,,233,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000049091,장소,관광지,22838861,효평마루,,,60513,일반관광지,3011012600102650000,대전광역시,동구,효평동,,265,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000036318,장소,관광지,21004217,장동계족산코스모스축제,,,60523,지역축제,3023011800103530000,대전광역시,대덕구,장동,,353,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038552,장소,관광지,21166194,대청호오백리길탐방지원센터,,,60513,일반관광지,3011012100104720008,대전광역시,동구,추동,,472-8,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038554,장소,관광지,21166222,대청호오백리길2코스,찬샘마을길,,60513,일반관광지,3023012000100010000,대전광역시,대덕구,이현동,,1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038555,장소,관광지,21166224,대청호오백리길3코스,호반열녀길,,60513,일반관광지,3011012700200390003,대전광역시,동구,직동,,산39-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038556,장소,관광지,21166227,대청호오백리길4코스,호반낭만길,,60513,일반관광지,3011012100106880004,대전광역시,동구,추동,,688-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038557,장소,관광지,21166231,대청호오백리길5코스,백골산성낭만길,,60513,일반관광지,3011012900102810000,대전광역시,동구,신상동,,281,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017920,장소,관광지,17390635,상보안유원지캠핑장,,,60520,캠핑장,3017011700107380000,대전광역시,서구,흑석동,,738,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017950,장소,관광지,17394538,궁동로데오거리,,,60517,먹거리/패션거리,3020012200104410000,대전광역시,유성구,궁동,,441,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000002968,장소,관광지,8270587,회덕향교,,,60609,서원/향교/서당,3023010300101340000,대전광역시,대덕구,읍내동,,134,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000017141,장소,관광지,17055087,대청댐자전거길인증센터,,,60513,일반관광지,3023012500100530009,대전광역시,대덕구,미호동,,53-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000002029,장소,관광지,8269402,둔산선사유적지,,,60603,유명사적/유적지,3017011300102810000,대전광역시,서구,월평동,,281,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000027654,장소,관광지,20369515,목재문화체험장,,,60513,일반관광지,3014011000101900009,대전광역시,중구,대사동,,190-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000003121,장소,관광지,8270764,비파산성,,,60610,성/성터,3011013700200120001,대전광역시,동구,대별동,,산12-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000038553,장소,관광지,21166220,대청호오백리길1코스,두메마을길,,60513,일반관광지,3023012500200020007,대전광역시,대덕구,미호동,,산2-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000014024,장소,관광지,16398020,보문산전망대,,,60514,유명관광지,3014011000200010065,대전광역시,중구,대사동,,산1-65,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000037882,장소,관광지,21086105,오류동음식특화거리,,,60517,먹거리/패션거리,3014011300101940000,대전광역시,중구,오류동,,194,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000002416,장소,관광지,8269928,대전시민천문대,,,60513,일반관광지,3020012500100070013,대전광역시,유성구,신성동,,7-13,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
KCLANPO23N000019024,장소,관광지,17705563,대진수목원,,,60503,휴양림/수목원,3020011900101410011,대전광역시,유성구,노은동,,141-11,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,133,대전
